systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
GitHub_createOrganizationRepository;23;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.95;877;480;1357;10000;GPT-4o-mini
GitHub_createOrganizationRepository;24;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;875;453;1328;10000;GPT-4o-mini
GitHub_createOrganizationRepository;25;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;878;395;1273;10000;GPT-4o-mini
GitHub_createOrganizationRepository;26;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.9;874;408;1282;10000;GPT-4o-mini
GitHub_createOrganizationRepository;27;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.9;843;382;1225;10000;GPT-4o-mini
GitHub_createOrganizationRepository;28;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;900;465;1365;10000;GPT-4o-mini
GitHub_createOrganizationRepository;29;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;900;465;1365;10000;GPT-4o-mini
GitHub_createOrganizationRepository;30;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;905;411;1316;10000;GPT-4o-mini
GitHub_createOrganizationRepository;31;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.9;900;393;1293;10000;GPT-4o-mini
GitHub_createOrganizationRepository;32;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.9;904;450;1354;10000;GPT-4o-mini
GitHub_createOrganizationRepository;33;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;947;499;1446;10000;GPT-4o-mini
GitHub_createOrganizationRepository;34;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.9;1012;424;1436;10000;GPT-4o-mini
GitHub_createOrganizationRepository;35;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.95;1111;433;1544;10000;GPT-4o-mini
GitHub_createOrganizationRepository;36;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.85;961;499;1460;10000;GPT-4o-mini
GitHub_createOrganizationRepository;37;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.85;1036;497;1533;10000;GPT-4o-mini
GitHub_createOrganizationRepository;38;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.7;1025;436;1461;10000;GPT-4o-mini
GitHub_createOrganizationRepository;39;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.85;1143;460;1603;10000;GPT-4o-mini
GitHub_createOrganizationRepository;40;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.85;1127;496;1623;10000;GPT-4o-mini
GitHub_createOrganizationRepository;41;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.9;1171;406;1577;10000;GPT-4o-mini
GitHub_createOrganizationRepository;42;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.7;1191;415;1606;10000;GPT-4o-mini
GitHub_createOrganizationRepository;43;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1131;455;1586;10000;GPT-4o-mini
GitHub_createOrganizationRepository;44;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1135;389;1524;10000;GPT-4o-mini
GitHub_createOrganizationRepository;45;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.8;1119;415;1534;10000;GPT-4o-mini
GitHub_createOrganizationRepository;46;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.95;1080;459;1539;10000;GPT-4o-mini
GitHub_createOrganizationRepository;47;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.85;1157;470;1627;10000;GPT-4o-mini
GitHub_createOrganizationRepository;48;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.85;918;414;1332;10000;GPT-4o-mini
GitHub_createOrganizationRepository;49;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;892;419;1311;10000;GPT-4o-mini
GitHub_createOrganizationRepository;50;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.9;892;401;1293;10000;GPT-4o-mini
GitHub_createOrganizationRepository;51;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;0.95;1115;387;1502;10000;GPT-4o-mini
GitHub_createOrganizationRepository;52;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;873;421;1294;10000;GPT-4o-mini
GitHub_createOrganizationRepository;53;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.9;881;433;1314;10000;GPT-4o-mini
GitHub_createOrganizationRepository;54;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.9;881;413;1294;10000;GPT-4o-mini
GitHub_createOrganizationRepository;55;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;TP;TP;0.85;876;362;1238;10000;GPT-4o-mini
GitHub_createOrganizationRepository;56;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;882;447;1329;10000;GPT-4o-mini
GitHub_createOrganizationRepository;57;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;FP;FP;TN;0.9;1079;359;1438;100;GPT-4o-mini
GitHub_createOrganizationRepository;58;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.NonZero;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;TP;TP;0.95;827;253;1080;10000;GPT-4o-mini
GitHub_createOrganizationRepository;59;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.NonZero;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;TP;TP;0.95;833;255;1088;10000;GPT-4o-mini
GitHub_createOrganizationRepository;60;daikon.inv.unary.string.OneOfString;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.string.OneOfString;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.9;931;384;1315;10000;GPT-4o-mini
GitHub_createOrganizationRepository;61;daikon.inv.unary.string.OneOfString;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.string.OneOfString;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.9;911;419;1330;10000;GPT-4o-mini
GitHub_createOrganizationRepository;62;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.NonZero;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;TP;TP;0.95;833;275;1108;10000;GPT-4o-mini
GitHub_createOrganizationRepository;63;daikon.inv.unary.scalar.OneOfScalar;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.OneOfScalar;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.85;886;431;1317;10000;GPT-4o-mini
GitHub_createOrganizationRepository;64;daikon.inv.unary.string.OneOfString;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.string.OneOfString;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.95;905;346;1251;10000;GPT-4o-mini
GitHub_createOrganizationRepository;65;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.NonZero;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.85;836;424;1260;10000;GPT-4o-mini
GitHub_createOrganizationRepository;66;daikon.inv.unary.stringsequence.OneOfStringSequence;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.stringsequence.OneOfStringSequence;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.85;863;411;1274;10000;GPT-4o-mini
GitHub_createOrganizationRepository;67;daikon.inv.unary.scalar.OneOfScalar;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.OneOfScalar;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.85;903;390;1293;10000;GPT-4o-mini
GitHub_createOrganizationRepository;68;daikon.inv.unary.scalar.OneOfScalar;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.OneOfScalar;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.85;853;420;1273;10000;GPT-4o-mini
GitHub_createOrganizationRepository;69;daikon.inv.unary.scalar.OneOfScalar;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.OneOfScalar;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.9;859;385;1244;10000;GPT-4o-mini
GitHub_createOrganizationRepository;70;daikon.inv.unary.scalar.OneOfScalar;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.OneOfScalar;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.95;862;346;1208;10000;GPT-4o-mini
GitHub_createOrganizationRepository;71;daikon.inv.unary.scalar.OneOfScalar;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.scalar.OneOfScalar;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.8;853;368;1221;10000;GPT-4o-mini
GitHub_createOrganizationRepository;72;daikon.inv.unary.string.OneOfString;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.string.OneOfString;GitHub_createOrganizationRepository-Specific values;TP;TP;TP;0.95;924;378;1302;10000;GPT-4o-mini
GitHub_createOrganizationRepository;73;daikon.inv.unary.string.OneOfString;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.string.OneOfString;GitHub_createOrganizationRepository-Specific values;TP;TP;TP;0.95;914;342;1256;10000;GPT-4o-mini
GitHub_createOrganizationRepository;74;daikon.inv.unary.string.OneOfString;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.string.OneOfString;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.75;939;385;1324;10000;GPT-4o-mini
GitHub_createOrganizationRepository;75;daikon.inv.unary.string.OneOfString;Specific values;GitHub_createOrganizationRepository-daikon.inv.unary.string.OneOfString;GitHub_createOrganizationRepository-Specific values;TP;FP;FN;0.85;928;453;1381;10000;GPT-4o-mini
GitHub_createOrganizationRepository;76;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntLessThan;GitHub_createOrganizationRepository-Arithmetic comparisons;FP;FP;TN;0.9;984;411;1395;10000;GPT-4o-mini
GitHub_createOrganizationRepository;77;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntGreaterThan;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;0.9;964;466;1430;10000;GPT-4o-mini
GitHub_createOrganizationRepository;78;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntLessThan;GitHub_createOrganizationRepository-Arithmetic comparisons;FP;FP;TN;0.85;989;439;1428;10000;GPT-4o-mini
GitHub_createOrganizationRepository;79;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntGreaterThan;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;TP;TP;0.95;944;517;1461;10000;GPT-4o-mini
GitHub_createOrganizationRepository;80;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntGreaterThan;GitHub_createOrganizationRepository-Arithmetic comparisons;FP;FP;TN;0.85;943;480;1423;10000;GPT-4o-mini
GitHub_createOrganizationRepository;81;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntLessThan;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;TP;TP;0.95;949;462;1411;10000;GPT-4o-mini
GitHub_createOrganizationRepository;82;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;0.95;947;338;1285;10000;GPT-4o-mini
GitHub_createOrganizationRepository;83;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;954;333;1287;10000;GPT-4o-mini
GitHub_createOrganizationRepository;84;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;0.95;976;434;1410;10000;GPT-4o-mini
GitHub_createOrganizationRepository;85;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.9;949;507;1456;10000;GPT-4o-mini
GitHub_createOrganizationRepository;86;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;0.95;982;502;1484;10000;GPT-4o-mini
GitHub_createOrganizationRepository;87;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;977;365;1342;10000;GPT-4o-mini
GitHub_createOrganizationRepository;88;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;0.9;906;439;1345;10000;GPT-4o-mini
GitHub_createOrganizationRepository;89;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;949;366;1315;10000;GPT-4o-mini
GitHub_createOrganizationRepository;90;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;947;334;1281;10000;GPT-4o-mini
GitHub_createOrganizationRepository;91;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;997;370;1367;10000;GPT-4o-mini
GitHub_createOrganizationRepository;92;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1012;353;1365;10000;GPT-4o-mini
GitHub_createOrganizationRepository;93;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1007;387;1394;10000;GPT-4o-mini
GitHub_createOrganizationRepository;94;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1019;393;1412;10000;GPT-4o-mini
GitHub_createOrganizationRepository;95;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;988;392;1380;10000;GPT-4o-mini
GitHub_createOrganizationRepository;96;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;989;364;1353;10000;GPT-4o-mini
GitHub_createOrganizationRepository;97;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;980;328;1308;10000;GPT-4o-mini
